datetime_utc_start,datetime_utc_end,datetime_nem_start,datetime_nem_end,REGION,rrp_aud_per_mwh,total_demand_mw,SETTLEMENTDATE,PERIODTYPE
2010-07-03 17:30:00+00:00,2010-07-03 18:00:00+00:00,2010-07-04 03:30:00+10:00,2010-07-04 04:00:00+10:00,NSW1,21.78,7278.91,2010-07-04 04:00:00,TRADE
2010-07-03 18:00:00+00:00,2010-07-03 18:30:00+00:00,2010-07-04 04:00:00+10:00,2010-07-04 04:30:00+10:00,NSW1,20.39,7221.43,2010-07-04 04:30:00,TRADE
2010-07-03 18:30:00+00:00,2010-07-03 19:00:00+00:00,2010-07-04 04:30:00+10:00,2010-07-04 05:00:00+10:00,NSW1,20.83,7220.69,2010-07-04 05:00:00,TRADE
2010-07-03 19:00:00+00:00,2010-07-03 19:30:00+00:00,2010-07-04 05:00:00+10:00,2010-07-04 05:30:00+10:00,NSW1,21.92,7321.31,2010-07-04 05:30:00,TRADE
2010-07-03 19:30:00+00:00,2010-07-03 20:00:00+00:00,2010-07-04 05:30:00+10:00,2010-07-04 06:00:00+10:00,NSW1,23.59,7445.05,2010-07-04 06:00:00,TRADE
2010-07-03 20:00:00+00:00,2010-07-03 20:30:00+00:00,2010-07-04 06:00:00+10:00,2010-07-04 06:30:00+10:00,NSW1,24.81,7682.67,2010-07-04 06:30:00,TRADE
2010-07-03 20:30:00+00:00,2010-07-03 21:00:00+00:00,2010-07-04 06:30:00+10:00,2010-07-04 07:00:00+10:00,NSW1,25.05,7931.11,2010-07-04 07:00:00,TRADE
2010-07-03 21:00:00+00:00,2010-07-03 21:30:00+00:00,2010-07-04 07:00:00+10:00,2010-07-04 07:30:00+10:00,NSW1,23.13,8322.29,2010-07-04 07:30:00,TRADE
2010-07-03 21:30:00+00:00,2010-07-03 22:00:00+00:00,2010-07-04 07:30:00+10:00,2010-07-04 08:00:00+10:00,NSW1,27.8,8934.75,2010-07-04 08:00:00,TRADE
2010-07-03 22:00:00+00:00,2010-07-03 22:30:00+00:00,2010-07-04 08:00:00+10:00,2010-07-04 08:30:00+10:00,NSW1,29.62,9531.01,2010-07-04 08:30:00,TRADE
2010-07-03 22:30:00+00:00,2010-07-03 23:00:00+00:00,2010-07-04 08:30:00+10:00,2010-07-04 09:00:00+10:00,NSW1,33.92,9960.64,2010-07-04 09:00:00,TRADE
2010-07-03 23:00:00+00:00,2010-07-03 23:30:00+00:00,2010-07-04 09:00:00+10:00,2010-07-04 09:30:00+10:00,NSW1,37.71,10164.52,2010-07-04 09:30:00,TRADE
2010-07-03 23:30:00+00:00,2010-07-04 00:00:00+00:00,2010-07-04 09:30:00+10:00,2010-07-04 10:00:00+10:00,NSW1,36.44,10138.61,2010-07-04 10:00:00,TRADE
2010-07-04 00:00:00+00:00,2010-07-04 00:30:00+00:00,2010-07-04 10:00:00+10:00,2010-07-04 10:30:00+10:00,NSW1,37.41,10084.05,2010-07-04 10:30:00,TRADE
2010-07-04 00:30:00+00:00,2010-07-04 01:00:00+00:00,2010-07-04 10:30:00+10:00,2010-07-04 11:00:00+10:00,NSW1,35.23,9906.78,2010-07-04 11:00:00,TRADE
2010-07-04 01:00:00+00:00,2010-07-04 01:30:00+00:00,2010-07-04 11:00:00+10:00,2010-07-04 11:30:00+10:00,NSW1,32.36,9686.44,2010-07-04 11:30:00,TRADE
2010-07-04 01:30:00+00:00,2010-07-04 02:00:00+00:00,2010-07-04 11:30:00+10:00,2010-07-04 12:00:00+10:00,NSW1,28.21,9488.37,2010-07-04 12:00:00,TRADE
2010-07-04 02:00:00+00:00,2010-07-04 02:30:00+00:00,2010-07-04 12:00:00+10:00,2010-07-04 12:30:00+10:00,NSW1,27.46,9360.49,2010-07-04 12:30:00,TRADE
2010-07-04 02:30:00+00:00,2010-07-04 03:00:00+00:00,2010-07-04 12:30:00+10:00,2010-07-04 13:00:00+10:00,NSW1,25.5,9207.58,2010-07-04 13:00:00,TRADE
2010-07-04 03:00:00+00:00,2010-07-04 03:30:00+00:00,2010-07-04 13:00:00+10:00,2010-07-04 13:30:00+10:00,NSW1,25.5,9064.35,2010-07-04 13:30:00,TRADE
2010-07-04 03:30:00+00:00,2010-07-04 04:00:00+00:00,2010-07-04 13:30:00+10:00,2010-07-04 14:00:00+10:00,NSW1,25.5,8912.0,2010-07-04 14:00:00,TRADE
2010-07-04 04:00:00+00:00,2010-07-04 04:30:00+00:00,2010-07-04 14:00:00+10:00,2010-07-04 14:30:00+10:00,NSW1,25.5,8830.43,2010-07-04 14:30:00,TRADE
2010-07-04 04:30:00+00:00,2010-07-04 05:00:00+00:00,2010-07-04 14:30:00+10:00,2010-07-04 15:00:00+10:00,NSW1,25.5,8745.61,2010-07-04 15:00:00,TRADE
2010-07-04 05:00:00+00:00,2010-07-04 05:30:00+00:00,2010-07-04 15:00:00+10:00,2010-07-04 15:30:00+10:00,NSW1,25.5,8785.59,2010-07-04 15:30:00,TRADE
2010-07-04 05:30:00+00:00,2010-07-04 06:00:00+00:00,2010-07-04 15:30:00+10:00,2010-07-04 16:00:00+10:00,NSW1,25.89,8952.01,2010-07-04 16:00:00,TRADE
2010-07-04 06:00:00+00:00,2010-07-04 06:30:00+00:00,2010-07-04 16:00:00+10:00,2010-07-04 16:30:00+10:00,NSW1,26.06,9280.87,2010-07-04 16:30:00,TRADE
2010-07-04 06:30:00+00:00,2010-07-04 07:00:00+00:00,2010-07-04 16:30:00+10:00,2010-07-04 17:00:00+10:00,NSW1,26.26,9889.08,2010-07-04 17:00:00,TRADE
2010-07-04 07:00:00+00:00,2010-07-04 07:30:00+00:00,2010-07-04 17:00:00+10:00,2010-07-04 17:30:00+10:00,NSW1,30.19,10576.59,2010-07-04 17:30:00,TRADE
2010-07-04 07:30:00+00:00,2010-07-04 08:00:00+00:00,2010-07-04 17:30:00+10:00,2010-07-04 18:00:00+10:00,NSW1,53.16,11271.15,2010-07-04 18:00:00,TRADE
2010-07-04 08:00:00+00:00,2010-07-04 08:30:00+00:00,2010-07-04 18:00:00+10:00,2010-07-04 18:30:00+10:00,NSW1,68.39,11411.94,2010-07-04 18:30:00,TRADE
2010-07-04 08:30:00+00:00,2010-07-04 09:00:00+00:00,2010-07-04 18:30:00+10:00,2010-07-04 19:00:00+10:00,NSW1,50.67,11302.72,2010-07-04 19:00:00,TRADE
2010-07-04 09:00:00+00:00,2010-07-04 09:30:00+00:00,2010-07-04 19:00:00+10:00,2010-07-04 19:30:00+10:00,NSW1,36.86,11095.8,2010-07-04 19:30:00,TRADE
2010-07-04 09:30:00+00:00,2010-07-04 10:00:00+00:00,2010-07-04 19:30:00+10:00,2010-07-04 20:00:00+10:00,NSW1,36.25,10963.3,2010-07-04 20:00:00,TRADE
2010-07-04 10:00:00+00:00,2010-07-04 10:30:00+00:00,2010-07-04 20:00:00+10:00,2010-07-04 20:30:00+10:00,NSW1,33.9,10816.48,2010-07-04 20:30:00,TRADE
2010-07-04 10:30:00+00:00,2010-07-04 11:00:00+00:00,2010-07-04 20:30:00+10:00,2010-07-04 21:00:00+10:00,NSW1,30.1,10614.23,2010-07-04 21:00:00,TRADE
2010-07-04 11:00:00+00:00,2010-07-04 11:30:00+00:00,2010-07-04 21:00:00+10:00,2010-07-04 21:30:00+10:00,NSW1,29.94,10343.56,2010-07-04 21:30:00,TRADE
2010-07-04 11:30:00+00:00,2010-07-04 12:00:00+00:00,2010-07-04 21:30:00+10:00,2010-07-04 22:00:00+10:00,NSW1,26.45,9958.43,2010-07-04 22:00:00,TRADE
2010-07-04 12:00:00+00:00,2010-07-04 12:30:00+00:00,2010-07-04 22:00:00+10:00,2010-07-04 22:30:00+10:00,NSW1,27.12,9812.07,2010-07-04 22:30:00,TRADE
2010-07-04 12:30:00+00:00,2010-07-04 13:00:00+00:00,2010-07-04 22:30:00+10:00,2010-07-04 23:00:00+10:00,NSW1,26.32,9501.2,2010-07-04 23:00:00,TRADE
2010-07-04 13:00:00+00:00,2010-07-04 13:30:00+00:00,2010-07-04 23:00:00+10:00,2010-07-04 23:30:00+10:00,NSW1,25.49,9179.57,2010-07-04 23:30:00,TRADE
2010-07-04 13:30:00+00:00,2010-07-04 14:00:00+00:00,2010-07-04 23:30:00+10:00,2010-07-05 00:00:00+10:00,NSW1,25.16,8926.96,2010-07-05 00:00:00,TRADE
2010-07-04 14:00:00+00:00,2010-07-04 14:30:00+00:00,2010-07-05 00:00:00+10:00,2010-07-05 00:30:00+10:00,NSW1,25.3,8630.04,2010-07-05 00:30:00,TRADE
2010-07-04 14:30:00+00:00,2010-07-04 15:00:00+00:00,2010-07-05 00:30:00+10:00,2010-07-05 01:00:00+10:00,NSW1,24.47,8439.85,2010-07-05 01:00:00,TRADE
2010-07-04 15:00:00+00:00,2010-07-04 15:30:00+00:00,2010-07-05 01:00:00+10:00,2010-07-05 01:30:00+10:00,NSW1,25.34,8203.36,2010-07-05 01:30:00,TRADE
2010-07-04 15:30:00+00:00,2010-07-04 16:00:00+00:00,2010-07-05 01:30:00+10:00,2010-07-05 02:00:00+10:00,NSW1,23.57,7983.46,2010-07-05 02:00:00,TRADE
2010-07-04 16:00:00+00:00,2010-07-04 16:30:00+00:00,2010-07-05 02:00:00+10:00,2010-07-05 02:30:00+10:00,NSW1,23.71,7637.82,2010-07-05 02:30:00,TRADE
2010-07-04 16:30:00+00:00,2010-07-04 17:00:00+00:00,2010-07-05 02:30:00+10:00,2010-07-05 03:00:00+10:00,NSW1,23.15,7465.57,2010-07-05 03:00:00,TRADE
2010-07-04 17:00:00+00:00,2010-07-04 17:30:00+00:00,2010-07-05 03:00:00+10:00,2010-07-05 03:30:00+10:00,NSW1,22.29,7314.97,2010-07-05 03:30:00,TRADE
2010-07-04 17:30:00+00:00,2010-07-04 18:00:00+00:00,2010-07-05 03:30:00+10:00,2010-07-05 04:00:00+10:00,NSW1,19.49,7222.45,2010-07-05 04:00:00,TRADE
2010-07-04 18:00:00+00:00,2010-07-04 18:30:00+00:00,2010-07-05 04:00:00+10:00,2010-07-05 04:30:00+10:00,NSW1,19.32,7245.28,2010-07-05 04:30:00,TRADE
2010-07-04 18:30:00+00:00,2010-07-04 19:00:00+00:00,2010-07-05 04:30:00+10:00,2010-07-05 05:00:00+10:00,NSW1,20.28,7369.66,2010-07-05 05:00:00,TRADE
2010-07-04 19:00:00+00:00,2010-07-04 19:30:00+00:00,2010-07-05 05:00:00+10:00,2010-07-05 05:30:00+10:00,NSW1,24.4,7690.94,2010-07-05 05:30:00,TRADE
2010-07-04 19:30:00+00:00,2010-07-04 20:00:00+00:00,2010-07-05 05:30:00+10:00,2010-07-05 06:00:00+10:00,NSW1,25.42,8149.37,2010-07-05 06:00:00,TRADE
2010-07-04 20:00:00+00:00,2010-07-04 20:30:00+00:00,2010-07-05 06:00:00+10:00,2010-07-05 06:30:00+10:00,NSW1,26.33,9062.43,2010-07-05 06:30:00,TRADE
2010-07-04 20:30:00+00:00,2010-07-04 21:00:00+00:00,2010-07-05 06:30:00+10:00,2010-07-05 07:00:00+10:00,NSW1,25.78,9850.58,2010-07-05 07:00:00,TRADE
2010-07-04 21:00:00+00:00,2010-07-04 21:30:00+00:00,2010-07-05 07:00:00+10:00,2010-07-05 07:30:00+10:00,NSW1,25.08,10340.74,2010-07-05 07:30:00,TRADE
2010-07-04 21:30:00+00:00,2010-07-04 22:00:00+00:00,2010-07-05 07:30:00+10:00,2010-07-05 08:00:00+10:00,NSW1,25.56,10908.45,2010-07-05 08:00:00,TRADE
2010-07-04 22:00:00+00:00,2010-07-04 22:30:00+00:00,2010-07-05 08:00:00+10:00,2010-07-05 08:30:00+10:00,NSW1,28.95,11209.72,2010-07-05 08:30:00,TRADE
2010-07-04 22:30:00+00:00,2010-07-04 23:00:00+00:00,2010-07-05 08:30:00+10:00,2010-07-05 09:00:00+10:00,NSW1,31.02,11335.09,2010-07-05 09:00:00,TRADE
2010-07-04 23:00:00+00:00,2010-07-04 23:30:00+00:00,2010-07-05 09:00:00+10:00,2010-07-05 09:30:00+10:00,NSW1,35.49,11499.73,2010-07-05 09:30:00,TRADE
2010-07-04 23:30:00+00:00,2010-07-05 00:00:00+00:00,2010-07-05 09:30:00+10:00,2010-07-05 10:00:00+10:00,NSW1,32.87,11440.72,2010-07-05 10:00:00,TRADE
2010-07-05 00:00:00+00:00,2010-07-05 00:30:00+00:00,2010-07-05 10:00:00+10:00,2010-07-05 10:30:00+10:00,NSW1,31.98,11364.92,2010-07-05 10:30:00,TRADE
2010-07-05 00:30:00+00:00,2010-07-05 01:00:00+00:00,2010-07-05 10:30:00+10:00,2010-07-05 11:00:00+10:00,NSW1,32.9,11241.97,2010-07-05 11:00:00,TRADE
2010-07-05 01:00:00+00:00,2010-07-05 01:30:00+00:00,2010-07-05 11:00:00+10:00,2010-07-05 11:30:00+10:00,NSW1,28.58,11061.99,2010-07-05 11:30:00,TRADE
2010-07-05 01:30:00+00:00,2010-07-05 02:00:00+00:00,2010-07-05 11:30:00+10:00,2010-07-05 12:00:00+10:00,NSW1,26.2,10966.74,2010-07-05 12:00:00,TRADE
2010-07-05 02:00:00+00:00,2010-07-05 02:30:00+00:00,2010-07-05 12:00:00+10:00,2010-07-05 12:30:00+10:00,NSW1,28.21,10844.23,2010-07-05 12:30:00,TRADE
2010-07-05 02:30:00+00:00,2010-07-05 03:00:00+00:00,2010-07-05 12:30:00+10:00,2010-07-05 13:00:00+10:00,NSW1,25.79,10758.97,2010-07-05 13:00:00,TRADE
2010-07-05 03:00:00+00:00,2010-07-05 03:30:00+00:00,2010-07-05 13:00:00+10:00,2010-07-05 13:30:00+10:00,NSW1,28.51,10758.54,2010-07-05 13:30:00,TRADE
2010-07-05 03:30:00+00:00,2010-07-05 04:00:00+00:00,2010-07-05 13:30:00+10:00,2010-07-05 14:00:00+10:00,NSW1,26.95,10618.18,2010-07-05 14:00:00,TRADE
2010-07-05 04:00:00+00:00,2010-07-05 04:30:00+00:00,2010-07-05 14:00:00+10:00,2010-07-05 14:30:00+10:00,NSW1,26.89,10652.91,2010-07-05 14:30:00,TRADE
2010-07-05 04:30:00+00:00,2010-07-05 05:00:00+00:00,2010-07-05 14:30:00+10:00,2010-07-05 15:00:00+10:00,NSW1,25.51,10564.15,2010-07-05 15:00:00,TRADE
2010-07-05 05:00:00+00:00,2010-07-05 05:30:00+00:00,2010-07-05 15:00:00+10:00,2010-07-05 15:30:00+10:00,NSW1,25.51,10673.74,2010-07-05 15:30:00,TRADE
2010-07-05 05:30:00+00:00,2010-07-05 06:00:00+00:00,2010-07-05 15:30:00+10:00,2010-07-05 16:00:00+10:00,NSW1,25.51,10731.77,2010-07-05 16:00:00,TRADE
2010-07-05 06:00:00+00:00,2010-07-05 06:30:00+00:00,2010-07-05 16:00:00+10:00,2010-07-05 16:30:00+10:00,NSW1,25.43,10960.43,2010-07-05 16:30:00,TRADE
2010-07-05 06:30:00+00:00,2010-07-05 07:00:00+00:00,2010-07-05 16:30:00+10:00,2010-07-05 17:00:00+10:00,NSW1,25.18,11393.0,2010-07-05 17:00:00,TRADE
2010-07-05 07:00:00+00:00,2010-07-05 07:30:00+00:00,2010-07-05 17:00:00+10:00,2010-07-05 17:30:00+10:00,NSW1,27.21,11994.3,2010-07-05 17:30:00,TRADE
2010-07-05 07:30:00+00:00,2010-07-05 08:00:00+00:00,2010-07-05 17:30:00+10:00,2010-07-05 18:00:00+10:00,NSW1,42.16,12386.49,2010-07-05 18:00:00,TRADE
2010-07-05 08:00:00+00:00,2010-07-05 08:30:00+00:00,2010-07-05 18:00:00+10:00,2010-07-05 18:30:00+10:00,NSW1,57.3,12345.41,2010-07-05 18:30:00,TRADE
2010-07-05 08:30:00+00:00,2010-07-05 09:00:00+00:00,2010-07-05 18:30:00+10:00,2010-07-05 19:00:00+10:00,NSW1,35.98,12191.15,2010-07-05 19:00:00,TRADE
2010-07-05 09:00:00+00:00,2010-07-05 09:30:00+00:00,2010-07-05 19:00:00+10:00,2010-07-05 19:30:00+10:00,NSW1,28.34,11918.71,2010-07-05 19:30:00,TRADE
2010-07-05 09:30:00+00:00,2010-07-05 10:00:00+00:00,2010-07-05 19:30:00+10:00,2010-07-05 20:00:00+10:00,NSW1,29.48,11680.71,2010-07-05 20:00:00,TRADE
2010-07-05 10:00:00+00:00,2010-07-05 10:30:00+00:00,2010-07-05 20:00:00+10:00,2010-07-05 20:30:00+10:00,NSW1,28.36,11377.77,2010-07-05 20:30:00,TRADE
2010-07-05 10:30:00+00:00,2010-07-05 11:00:00+00:00,2010-07-05 20:30:00+10:00,2010-07-05 21:00:00+10:00,NSW1,28.33,11204.96,2010-07-05 21:00:00,TRADE
2010-07-05 11:00:00+00:00,2010-07-05 11:30:00+00:00,2010-07-05 21:00:00+10:00,2010-07-05 21:30:00+10:00,NSW1,27.53,10904.93,2010-07-05 21:30:00,TRADE
2010-07-05 11:30:00+00:00,2010-07-05 12:00:00+00:00,2010-07-05 21:30:00+10:00,2010-07-05 22:00:00+10:00,NSW1,25.51,10500.64,2010-07-05 22:00:00,TRADE
2010-07-05 12:00:00+00:00,2010-07-05 12:30:00+00:00,2010-07-05 22:00:00+10:00,2010-07-05 22:30:00+10:00,NSW1,31.52,10392.59,2010-07-05 22:30:00,TRADE
2010-07-05 12:30:00+00:00,2010-07-05 13:00:00+00:00,2010-07-05 22:30:00+10:00,2010-07-05 23:00:00+10:00,NSW1,28.16,10078.14,2010-07-05 23:00:00,TRADE
2010-07-05 13:00:00+00:00,2010-07-05 13:30:00+00:00,2010-07-05 23:00:00+10:00,2010-07-05 23:30:00+10:00,NSW1,28.06,9812.93,2010-07-05 23:30:00,TRADE
2010-07-05 13:30:00+00:00,2010-07-05 14:00:00+00:00,2010-07-05 23:30:00+10:00,2010-07-06 00:00:00+10:00,NSW1,25.42,9535.72,2010-07-06 00:00:00,TRADE
2010-07-05 14:00:00+00:00,2010-07-05 14:30:00+00:00,2010-07-06 00:00:00+10:00,2010-07-06 00:30:00+10:00,NSW1,25.09,9260.63,2010-07-06 00:30:00,TRADE
2010-07-05 14:30:00+00:00,2010-07-05 15:00:00+00:00,2010-07-06 00:30:00+10:00,2010-07-06 01:00:00+10:00,NSW1,25.5,9067.08,2010-07-06 01:00:00,TRADE
2010-07-05 15:00:00+00:00,2010-07-05 15:30:00+00:00,2010-07-06 01:00:00+10:00,2010-07-06 01:30:00+10:00,NSW1,27.19,8828.6,2010-07-06 01:30:00,TRADE
2010-07-05 15:30:00+00:00,2010-07-05 16:00:00+00:00,2010-07-06 01:30:00+10:00,2010-07-06 02:00:00+10:00,NSW1,28.27,8587.15,2010-07-06 02:00:00,TRADE
2010-07-05 16:00:00+00:00,2010-07-05 16:30:00+00:00,2010-07-06 02:00:00+10:00,2010-07-06 02:30:00+10:00,NSW1,25.49,8211.12,2010-07-06 02:30:00,TRADE
2010-07-05 16:30:00+00:00,2010-07-05 17:00:00+00:00,2010-07-06 02:30:00+10:00,2010-07-06 03:00:00+10:00,NSW1,25.01,7871.09,2010-07-06 03:00:00,TRADE
2010-07-05 17:00:00+00:00,2010-07-05 17:30:00+00:00,2010-07-06 03:00:00+10:00,2010-07-06 03:30:00+10:00,NSW1,25.13,7580.45,2010-07-06 03:30:00,TRADE
2010-07-05 17:30:00+00:00,2010-07-05 18:00:00+00:00,2010-07-06 03:30:00+10:00,2010-07-06 04:00:00+10:00,NSW1,22.99,7446.88,2010-07-06 04:00:00,TRADE
2010-07-05 18:00:00+00:00,2010-07-05 18:30:00+00:00,2010-07-06 04:00:00+10:00,2010-07-06 04:30:00+10:00,NSW1,24.03,7398.67,2010-07-06 04:30:00,TRADE
2010-07-05 18:30:00+00:00,2010-07-05 19:00:00+00:00,2010-07-06 04:30:00+10:00,2010-07-06 05:00:00+10:00,NSW1,23.96,7442.91,2010-07-06 05:00:00,TRADE
2010-07-05 19:00:00+00:00,2010-07-05 19:30:00+00:00,2010-07-06 05:00:00+10:00,2010-07-06 05:30:00+10:00,NSW1,25.0,7792.76,2010-07-06 05:30:00,TRADE
2010-07-05 19:30:00+00:00,2010-07-05 20:00:00+00:00,2010-07-06 05:30:00+10:00,2010-07-06 06:00:00+10:00,NSW1,25.53,8198.64,2010-07-06 06:00:00,TRADE
2010-07-05 20:00:00+00:00,2010-07-05 20:30:00+00:00,2010-07-06 06:00:00+10:00,2010-07-06 06:30:00+10:00,NSW1,25.16,8941.16,2010-07-06 06:30:00,TRADE
2010-07-05 20:30:00+00:00,2010-07-05 21:00:00+00:00,2010-07-06 06:30:00+10:00,2010-07-06 07:00:00+10:00,NSW1,25.02,9680.34,2010-07-06 07:00:00,TRADE
2010-07-05 21:00:00+00:00,2010-07-05 21:30:00+00:00,2010-07-06 07:00:00+10:00,2010-07-06 07:30:00+10:00,NSW1,24.87,10022.6,2010-07-06 07:30:00,TRADE
2010-07-05 21:30:00+00:00,2010-07-05 22:00:00+00:00,2010-07-06 07:30:00+10:00,2010-07-06 08:00:00+10:00,NSW1,25.34,10534.19,2010-07-06 08:00:00,TRADE
2010-07-05 22:00:00+00:00,2010-07-05 22:30:00+00:00,2010-07-06 08:00:00+10:00,2010-07-06 08:30:00+10:00,NSW1,26.5,10797.62,2010-07-06 08:30:00,TRADE
2010-07-05 22:30:00+00:00,2010-07-05 23:00:00+00:00,2010-07-06 08:30:00+10:00,2010-07-06 09:00:00+10:00,NSW1,27.6,10898.27,2010-07-06 09:00:00,TRADE
2010-07-05 23:00:00+00:00,2010-07-05 23:30:00+00:00,2010-07-06 09:00:00+10:00,2010-07-06 09:30:00+10:00,NSW1,30.2,11047.72,2010-07-06 09:30:00,TRADE
2010-07-05 23:30:00+00:00,2010-07-06 00:00:00+00:00,2010-07-06 09:30:00+10:00,2010-07-06 10:00:00+10:00,NSW1,31.32,11043.91,2010-07-06 10:00:00,TRADE
2010-07-06 00:00:00+00:00,2010-07-06 00:30:00+00:00,2010-07-06 10:00:00+10:00,2010-07-06 10:30:00+10:00,NSW1,31.12,10989.38,2010-07-06 10:30:00,TRADE
2010-07-06 00:30:00+00:00,2010-07-06 01:00:00+00:00,2010-07-06 10:30:00+10:00,2010-07-06 11:00:00+10:00,NSW1,28.92,10840.94,2010-07-06 11:00:00,TRADE
2010-07-06 01:00:00+00:00,2010-07-06 01:30:00+00:00,2010-07-06 11:00:00+10:00,2010-07-06 11:30:00+10:00,NSW1,27.2,10707.48,2010-07-06 11:30:00,TRADE
2010-07-06 01:30:00+00:00,2010-07-06 02:00:00+00:00,2010-07-06 11:30:00+10:00,2010-07-06 12:00:00+10:00,NSW1,26.06,10518.0,2010-07-06 12:00:00,TRADE
2010-07-06 02:00:00+00:00,2010-07-06 02:30:00+00:00,2010-07-06 12:00:00+10:00,2010-07-06 12:30:00+10:00,NSW1,25.2,10396.55,2010-07-06 12:30:00,TRADE
2010-07-06 02:30:00+00:00,2010-07-06 03:00:00+00:00,2010-07-06 12:30:00+10:00,2010-07-06 13:00:00+10:00,NSW1,25.01,10258.62,2010-07-06 13:00:00,TRADE
2010-07-06 03:00:00+00:00,2010-07-06 03:30:00+00:00,2010-07-06 13:00:00+10:00,2010-07-06 13:30:00+10:00,NSW1,25.26,10173.88,2010-07-06 13:30:00,TRADE
2010-07-06 03:30:00+00:00,2010-07-06 04:00:00+00:00,2010-07-06 13:30:00+10:00,2010-07-06 14:00:00+10:00,NSW1,25.18,10124.58,2010-07-06 14:00:00,TRADE
2010-07-06 04:00:00+00:00,2010-07-06 04:30:00+00:00,2010-07-06 14:00:00+10:00,2010-07-06 14:30:00+10:00,NSW1,25.01,10031.45,2010-07-06 14:30:00,TRADE
2010-07-06 04:30:00+00:00,2010-07-06 05:00:00+00:00,2010-07-06 14:30:00+10:00,2010-07-06 15:00:00+10:00,NSW1,25.14,10127.94,2010-07-06 15:00:00,TRADE
2010-07-06 05:00:00+00:00,2010-07-06 05:30:00+00:00,2010-07-06 15:00:00+10:00,2010-07-06 15:30:00+10:00,NSW1,25.09,10204.45,2010-07-06 15:30:00,TRADE
2010-07-06 05:30:00+00:00,2010-07-06 06:00:00+00:00,2010-07-06 15:30:00+10:00,2010-07-06 16:00:00+10:00,NSW1,25.59,10389.94,2010-07-06 16:00:00,TRADE
2010-07-06 06:00:00+00:00,2010-07-06 06:30:00+00:00,2010-07-06 16:00:00+10:00,2010-07-06 16:30:00+10:00,NSW1,25.08,10639.97,2010-07-06 16:30:00,TRADE
2010-07-06 06:30:00+00:00,2010-07-06 07:00:00+00:00,2010-07-06 16:30:00+10:00,2010-07-06 17:00:00+10:00,NSW1,24.95,11066.54,2010-07-06 17:00:00,TRADE
2010-07-06 07:00:00+00:00,2010-07-06 07:30:00+00:00,2010-07-06 17:00:00+10:00,2010-07-06 17:30:00+10:00,NSW1,25.96,11690.78,2010-07-06 17:30:00,TRADE
2010-07-06 07:30:00+00:00,2010-07-06 08:00:00+00:00,2010-07-06 17:30:00+10:00,2010-07-06 18:00:00+10:00,NSW1,30.06,12157.5,2010-07-06 18:00:00,TRADE
2010-07-06 08:00:00+00:00,2010-07-06 08:30:00+00:00,2010-07-06 18:00:00+10:00,2010-07-06 18:30:00+10:00,NSW1,29.98,12195.8,2010-07-06 18:30:00,TRADE
2010-07-06 08:30:00+00:00,2010-07-06 09:00:00+00:00,2010-07-06 18:30:00+10:00,2010-07-06 19:00:00+10:00,NSW1,27.43,11975.62,2010-07-06 19:00:00,TRADE
2010-07-06 09:00:00+00:00,2010-07-06 09:30:00+00:00,2010-07-06 19:00:00+10:00,2010-07-06 19:30:00+10:00,NSW1,26.24,11766.3,2010-07-06 19:30:00,TRADE
2010-07-06 09:30:00+00:00,2010-07-06 10:00:00+00:00,2010-07-06 19:30:00+10:00,2010-07-06 20:00:00+10:00,NSW1,29.66,11585.67,2010-07-06 20:00:00,TRADE
2010-07-06 10:00:00+00:00,2010-07-06 10:30:00+00:00,2010-07-06 20:00:00+10:00,2010-07-06 20:30:00+10:00,NSW1,30.59,11425.5,2010-07-06 20:30:00,TRADE
2010-07-06 10:30:00+00:00,2010-07-06 11:00:00+00:00,2010-07-06 20:30:00+10:00,2010-07-06 21:00:00+10:00,NSW1,29.94,11175.0,2010-07-06 21:00:00,TRADE
2010-07-06 11:00:00+00:00,2010-07-06 11:30:00+00:00,2010-07-06 21:00:00+10:00,2010-07-06 21:30:00+10:00,NSW1,26.21,10842.76,2010-07-06 21:30:00,TRADE
2010-07-06 11:30:00+00:00,2010-07-06 12:00:00+00:00,2010-07-06 21:30:00+10:00,2010-07-06 22:00:00+10:00,NSW1,25.51,10421.92,2010-07-06 22:00:00,TRADE
2010-07-06 12:00:00+00:00,2010-07-06 12:30:00+00:00,2010-07-06 22:00:00+10:00,2010-07-06 22:30:00+10:00,NSW1,30.45,10395.65,2010-07-06 22:30:00,TRADE
2010-07-06 12:30:00+00:00,2010-07-06 13:00:00+00:00,2010-07-06 22:30:00+10:00,2010-07-06 23:00:00+10:00,NSW1,26.95,10021.9,2010-07-06 23:00:00,TRADE
2010-07-06 13:00:00+00:00,2010-07-06 13:30:00+00:00,2010-07-06 23:00:00+10:00,2010-07-06 23:30:00+10:00,NSW1,25.5,9785.09,2010-07-06 23:30:00,TRADE
2010-07-06 13:30:00+00:00,2010-07-06 14:00:00+00:00,2010-07-06 23:30:00+10:00,2010-07-07 00:00:00+10:00,NSW1,25.01,9495.29,2010-07-07 00:00:00,TRADE
2010-07-06 14:00:00+00:00,2010-07-06 14:30:00+00:00,2010-07-07 00:00:00+10:00,2010-07-07 00:30:00+10:00,NSW1,25.01,9310.35,2010-07-07 00:30:00,TRADE
2010-07-06 14:30:00+00:00,2010-07-06 15:00:00+00:00,2010-07-07 00:30:00+10:00,2010-07-07 01:00:00+10:00,NSW1,25.01,9104.96,2010-07-07 01:00:00,TRADE
