round,client_id,client_name,tau,layer_name,num_layer_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round_layer,mask_hamming_change_rate_layer,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_gap_mean_ratio,importance_gap_boundary_ratio,importance_selected_share
10,6,client_6,1.0,fc2,17,17,1.0,1.0,0.0,9.546278228695785e-09,,2.6713881107198745e-10,,0.0,8.836349252305808e-08,,,,,0.9999938381044958
10,7,client_7,1.0,fc1,336,336,1.0,1.0,0.0,1.1018705266710417e-07,,1.3086724680132352e-15,,0.0,5.240595328359632e-06,,,,,0.9999999729896556
10,7,client_7,1.0,fc2,17,17,1.0,1.0,0.0,5.780130068307596e-09,,8.230606300674292e-12,,0.0,6.677044694924916e-08,,,,,0.9999898232515134
10,8,client_8,1.0,fc1,336,336,1.0,1.0,0.0,8.002031874806459e-08,,7.382803357484016e-17,,0.0,3.7310899188014446e-06,,,,,0.9999999628070656
10,8,client_8,1.0,fc2,17,17,1.0,1.0,0.0,3.985434404065474e-09,,3.499681100471719e-10,,0.0,3.14235393261697e-08,,,,,0.9999852405906061
10,9,client_9,1.0,fc1,336,336,1.0,1.0,0.0,1.44520859754258e-07,,0.0,,0.0,5.198056442168308e-06,,,,,0.9999999794064998
10,9,client_9,1.0,fc2,17,17,1.0,1.0,0.0,5.4866099389251554e-08,,0.0,,0.0,8.011938916752115e-07,,,,,0.9999989278722956
11,1,client_1,1.0,fc1,336,336,1.0,1.0,0.0,1.1141442623796762e-07,,2.1528584104768718e-14,,0.0,4.842810540139908e-06,,,,,0.9999999732872095
11,1,client_1,1.0,fc2,17,17,1.0,1.0,0.0,1.3133033654858451e-08,,2.0564862313054988e-10,,0.0,1.6711524608581385e-07,,,,,0.9999955209687886
11,2,client_2,1.0,fc1,336,336,1.0,1.0,0.0,9.951518307144379e-08,,1.4155415392364673e-13,,0.0,8.862029062584043e-06,,,,,0.999999970093104
11,2,client_2,1.0,fc2,17,17,1.0,1.0,0.0,1.0122250328764385e-08,,3.5471439289525356e-14,,0.0,1.0732215827147229e-07,,,,,0.9999941887244014
11,3,client_3,1.0,fc1,336,336,1.0,1.0,0.0,1.0367249267298357e-07,,1.5260034447010795e-13,,0.0,5.945910288573941e-06,,,,,0.9999999712923802
11,3,client_3,1.0,fc2,17,17,1.0,1.0,0.0,1.0650535656023742e-08,,2.042875868468741e-09,,0.0,6.88260684000852e-08,,,,,0.999994476971799
11,4,client_4,1.0,fc1,336,336,1.0,1.0,0.0,1.1386484384231755e-07,,6.099307690854427e-11,,0.0,8.138271368807182e-06,,,,,0.9999999738620793
11,4,client_4,1.0,fc2,17,17,1.0,1.0,0.0,2.896185675596411e-08,,9.124694333451089e-10,,0.0,3.8031069493627e-07,,,,,0.9999979689350492
