count,mean,std,min,max,range,client,date
48,10.6961875,3.384119538255428,6.505,20.032,13.527000000000001,9,2011-10-06
48,10.138791666666666,1.6885746470477645,6.509,13.76,7.2509999999999994,9,2011-10-07
48,10.1003125,2.514793559111128,6.161,17.228,11.067000000000002,9,2011-10-08
48,9.1710625,2.0427383520005797,5.897,14.015,8.118,9,2011-10-09
48,8.545083333333332,2.133449667151654,5.545,12.809,7.263999999999999,9,2011-10-10
48,8.400625,2.1210031611420264,5.797,14.491,8.693999999999999,9,2011-10-11
48,8.6090625,1.987857645126339,5.552,12.887,7.335000000000001,9,2011-10-12
48,8.898041666666666,2.224708252049601,5.976,14.586,8.61,9,2011-10-13
48,10.095125,3.0305859178249923,6.611,19.398,12.786999999999999,9,2011-10-14
48,9.257145833333334,1.6048087310911945,6.864,13.191,6.327000000000001,9,2011-10-15
48,9.399312499999999,1.8250830719216302,6.575,13.278,6.703,9,2011-10-16
48,9.036083333333332,1.742146876009212,6.398,12.94,6.542,9,2011-10-17
48,8.752375,2.0622408554154577,5.371,14.044,8.673,9,2011-10-18
48,8.787770833333333,1.8261009065309972,5.922,12.665,6.742999999999999,9,2011-10-19
48,8.676291666666666,1.4327620692784686,5.746,13.008,7.261999999999999,9,2011-10-20
48,8.708770833333334,1.50723193148945,5.881,11.721,5.84,9,2011-10-21
48,9.178583333333334,1.653121622655388,6.692,13.631,6.939,9,2011-10-22
48,9.3323125,2.2023932935365775,5.823,14.64,8.817,9,2011-10-23
48,10.382895833333334,3.542593876229275,6.533,21.622,15.088999999999999,9,2011-10-24
48,8.696291666666667,1.6765498508789622,5.78,12.224,6.444,9,2011-10-25
48,9.122333333333334,2.2302797299349844,6.105,15.479,9.373999999999999,9,2011-10-26
48,9.144208333333333,2.2134394912004423,5.902,14.269,8.367,9,2011-10-27
48,8.921104166666668,1.6387281295368863,6.415,13.064,6.649,9,2011-10-28
48,9.963645833333333,1.8154266304702489,6.873,15.708,8.835,9,2011-10-29
48,10.377604166666666,1.7510388738844749,7.226,13.646,6.420000000000001,9,2011-10-30
48,8.657375,1.9237951479501654,5.712,14.316,8.604000000000001,9,2011-10-31
48,8.283145833333334,1.7061645799936251,5.958,12.979,7.020999999999999,9,2011-11-01
48,9.002333333333334,1.6250761858845508,6.391,12.733,6.3420000000000005,9,2011-11-02
48,8.659625,1.2425042595928537,6.488,11.851,5.363,9,2011-11-03
48,9.051229166666667,1.6645299283988448,5.87,12.844,6.973999999999999,9,2011-11-04
48,9.534729166666667,2.010018066390527,6.532,15.649,9.116999999999999,9,2011-11-05
48,11.0839375,3.0104761156367204,6.929,18.374,11.444999999999999,9,2011-11-06
48,9.973104166666667,2.1393982773009887,6.917,15.483,8.566,9,2011-11-07
48,11.382895833333334,4.625496091804791,6.997,23.092,16.095,9,2011-11-08
48,11.585979166666666,4.039163039960942,6.945,19.989,13.044,9,2011-11-09
48,9.742770833333333,2.0243578150580315,6.875,15.300999999999998,8.425999999999998,9,2011-11-10
48,9.303520833333334,1.4456960039119395,6.809,12.904,6.095,9,2011-11-11
48,9.080729166666666,1.5209463562879766,6.89,13.302,6.412,9,2011-11-12
48,9.642,1.9132358464798103,6.486,13.918,7.4319999999999995,9,2011-11-13
48,11.815645833333333,5.937528407957425,6.384,28.379,21.995,9,2011-11-14
48,8.964354166666666,1.4956459572184755,6.594,12.543,5.948999999999999,9,2011-11-15
48,9.1063125,2.0574950185431296,5.999,15.909,9.91,9,2011-11-16
48,9.755083333333333,2.405514514197366,6.759,18.55,11.791,9,2011-11-17
48,9.662395833333333,1.8080295932851973,6.955,13.195,6.24,9,2011-11-18
48,11.245458333333334,3.018889291017218,6.602,18.462,11.86,9,2011-11-19
48,13.210041666666667,5.3070034376838935,7.302,27.108,19.806,9,2011-11-20
48,9.166500000000001,2.372580119939454,6.09,15.689,9.599,9,2011-11-21
48,9.76775,2.2054793033367615,7.178,15.224,8.046,9,2011-11-22
48,10.747645833333335,3.1729877221103653,6.743,18.473,11.729999999999999,9,2011-11-23
48,10.169958333333334,2.2964487473685926,6.503,16.143,9.64,9,2011-11-24
48,10.238875,2.005522976576052,6.959,16.776,9.817,9,2011-11-25
48,11.687624999999999,2.670648687037377,6.613,17.432,10.818999999999999,9,2011-11-26
48,10.7248125,2.4375454313823943,6.398000000000001,15.457,9.059000000000001,9,2011-11-27
48,10.465166666666667,2.793800639663538,6.888,17.069,10.181,9,2011-11-28
48,10.708479166666665,2.833408337685794,6.952,17.624,10.671999999999999,9,2011-11-29
48,11.536312500000001,4.173721703433612,7.075,22.367,15.292000000000002,9,2011-11-30
48,9.420708333333334,1.873663540248552,6.507,13.398,6.891,9,2011-12-01
48,10.111812500000001,2.5257847119072236,6.801,17.104,10.302999999999999,9,2011-12-02
48,10.175479166666667,1.5528227007557136,6.787,13.468,6.681,9,2011-12-03
48,9.911895833333334,2.342806302684275,6.647,16.609,9.962000000000002,9,2011-12-04
48,9.655729166666667,2.413117289471904,6.315,16.928,10.613,9,2011-12-05
48,9.155083333333334,1.7896013799980093,5.756,14.108,8.352,9,2011-12-06
48,9.663625,2.1078508730912353,6.298,15.477,9.179,9,2011-12-07
48,9.957104166666666,2.2596953686572903,6.548,15.3,8.752,9,2011-12-08
48,9.152645833333333,1.612698617021783,6.242,12.161,5.919,9,2011-12-09
48,9.895208333333334,1.8762720616399908,7.079,15.861,8.782,9,2011-12-10
48,10.649104166666666,2.457452315414371,6.6,16.611,10.011000000000001,9,2011-12-11
48,9.727916666666667,2.1741575314662005,6.357,16.354,9.997,9,2011-12-12
48,9.335875,2.52576669316425,5.524,18.447,12.922999999999998,9,2011-12-13
48,8.942104166666667,1.5433050778723332,6.2780000000000005,12.607,6.328999999999999,9,2011-12-14
48,8.873229166666667,1.4932899169794462,6.372,11.958,5.586,9,2011-12-15
48,9.69025,1.791892812381317,7.067,14.274,7.206999999999999,9,2011-12-16
48,9.666500000000001,1.5327088244104072,6.875,13.215,6.34,9,2011-12-17
48,9.647583333333333,1.560842432563512,6.969,13.115,6.146,9,2011-12-18
48,9.817937500000001,1.915129387398857,6.424,14.426,8.001999999999999,9,2011-12-19
48,9.904145833333333,2.301643815814228,6.907,16.98,10.073,9,2011-12-20
48,10.543416666666667,2.4619408347397105,7.352,17.274,9.922,9,2011-12-21
48,10.4464375,1.5008832705294974,8.308,13.589,5.281000000000001,9,2011-12-22
48,11.414812499999998,2.597102531637984,6.973,17.643,10.670000000000002,9,2011-12-23
48,12.139916666666666,2.272598745211656,8.109,18.905,10.796000000000001,9,2011-12-24
48,13.909333333333334,3.699932491237687,7.983,19.758,11.774999999999999,9,2011-12-25
48,11.899875,2.954897021822329,7.496,18.1,10.604000000000001,9,2011-12-26
48,10.6665625,1.6501435386469556,8.02,14.278,6.258000000000001,9,2011-12-27
48,10.059020833333333,1.795212812484895,6.795,15.349,8.554,9,2011-12-28
48,9.848583333333334,1.7038884294876364,7.115,14.407,7.292,9,2011-12-29
48,9.489395833333333,1.6647451244391653,7.166,14.858,7.692,9,2011-12-30
48,10.651729166666668,2.0717288570185883,6.855,14.742,7.8870000000000005,9,2011-12-31
48,10.091958333333332,2.338428859328811,6.2,17.019,10.818999999999999,9,2012-01-01
48,10.729979166666666,2.396573160671369,6.815,16.321,9.506,9,2012-01-02
48,11.642083333333334,4.266577051640889,6.214,21.825,15.610999999999999,9,2012-01-03
48,12.90375,4.565370826913631,6.609,23.72,17.110999999999997,9,2012-01-04
48,10.440229166666667,1.887957189827293,6.665,14.63,7.965000000000001,9,2012-01-05
48,10.39275,1.6247810785430419,7.288,13.634,6.346,9,2012-01-06
48,9.908041666666668,1.7504237171942996,6.748,13.922,7.174,9,2012-01-07
48,12.118437499999999,4.311753036913152,6.126,20.436,14.309999999999999,9,2012-01-08
48,10.337166666666667,2.1356495582049493,7.178,16.75,9.572,9,2012-01-09
48,9.64075,1.894733861062106,6.786,15.644,8.858,9,2012-01-10
48,9.479791666666667,1.8532863273096545,6.722,15.615,8.893,9,2012-01-11
48,9.031437500000001,1.1012480329395347,6.631,11.92,5.289,9,2012-01-12
48,10.016583333333333,2.1611861187126644,6.039,16.032,9.993,9,2012-01-13
48,9.77675,1.844173141130758,7.53,14.395,6.864999999999999,9,2012-01-14
48,10.554354166666666,2.094787009836085,6.575,15.804,9.229,9,2012-01-15
48,10.1909375,1.6332340766718432,7.1,14.063,6.963000000000001,9,2012-01-16
48,9.229645833333334,1.4023368109950012,6.754,12.304,5.550000000000001,9,2012-01-17
48,10.7599375,3.0360366760199553,7.391,19.819,12.427999999999999,9,2012-01-18
48,11.3273125,2.6188673705480525,7.743,18.946,11.203000000000001,9,2012-01-19
48,10.460520833333334,1.9348529328858999,7.49,16.482,8.991999999999999,9,2012-01-20
48,10.581249999999999,1.7079299838656232,7.654,14.993,7.339,9,2012-01-21
48,9.998770833333333,1.8847816763863776,7.551,15.219,7.667999999999999,9,2012-01-22
48,9.598208333333334,1.2716198575269018,7.553,13.257,5.704,9,2012-01-23
48,9.5405,1.7462253394594331,7.258,15.43,8.172,9,2012-01-24
48,10.307354166666666,1.749935615710248,7.423999999999999,13.977,6.553000000000002,9,2012-01-25
48,10.949270833333335,2.0521087103589806,7.25,15.18,7.93,9,2012-01-26
48,10.335208333333332,1.800986006045475,7.614,14.755,7.141000000000001,9,2012-01-27
48,10.777333333333333,2.5320839061534697,6.457,17.908,11.451,9,2012-01-28
48,10.603958333333333,2.2821538441655758,6.752,15.434,8.681999999999999,9,2012-01-29
48,13.464208333333334,5.6074982056070715,6.788,25.609,18.821,9,2012-01-30
48,11.3138125,2.1301671461363605,7.584,16.339,8.754999999999999,9,2012-01-31
48,9.901229166666667,2.276029682710227,6.501,16.526,10.024999999999999,9,2012-02-01
48,9.674583333333333,2.123942138023954,6.287,15.942,9.655000000000001,9,2012-02-02
48,9.250333333333334,2.1792541407392285,5.793,15.88,10.087,9,2012-02-03
48,9.880166666666666,2.156033457417474,5.721,14.407,8.686,9,2012-02-04
48,11.552999999999999,3.660019817409435,6.006,18.277,12.271,9,2012-02-05
48,10.27575,1.891594930998369,7.666,15.404,7.7379999999999995,9,2012-02-06
48,9.419125,1.8305558349565891,6.5920000000000005,15.225,8.633,9,2012-02-07
48,9.556354166666667,1.965623895212174,6.244,16.092,9.847999999999999,9,2012-02-08
48,9.063166666666666,1.5168554866485753,7.004,12.717,5.713000000000001,9,2012-02-09
48,9.890541666666666,1.2903005250853223,7.372,12.938,5.566000000000001,9,2012-02-10
48,9.6933125,1.7602030728619826,6.604,13.446,6.842,9,2012-02-11
48,9.48025,2.20874224823743,6.397,14.426,8.029,9,2012-02-12
48,8.95825,1.972371566349678,6.324,14.504,8.18,9,2012-02-13
48,8.660833333333334,1.6340607209391922,5.455,12.649,7.193999999999999,9,2012-02-14
48,10.152895833333334,1.5494570804761223,7.253,14.255,7.002000000000001,9,2012-02-15
48,9.758104166666667,1.7698466364569614,6.846,14.48,7.634,9,2012-02-16
48,9.9728125,2.1148045094126107,5.795,13.909,8.114,9,2012-02-17
48,10.347270833333333,2.1694655655212105,7.0760000000000005,15.145,8.068999999999999,9,2012-02-18
48,11.321083333333334,3.296420372085991,6.237,19.93,13.693,9,2012-02-19
48,9.767354166666665,2.2896513856135052,5.997,17.002,11.004999999999999,9,2012-02-20
48,9.026166666666667,1.6250240761991648,6.136,13.006,6.87,9,2012-02-21
48,9.1874375,1.5515783440460762,6.834,13.956,7.122,9,2012-02-22
48,9.969895833333334,2.1084167624636225,6.383,15.185,8.802,9,2012-02-23
48,9.950979166666666,2.4279229060772525,5.806,15.965,10.158999999999999,9,2012-02-24
48,10.225145833333334,2.531880975905559,6.487,16.722,10.235000000000001,9,2012-02-25
48,9.870958333333332,2.074280843932072,5.841,14.797,8.956,9,2012-02-26
48,10.559270833333334,2.9820261906436016,5.853,17.712,11.859,9,2012-02-27
48,13.496812499999999,5.33526291862962,7.675,26.009,18.334,9,2012-02-28
48,9.979041666666667,1.6365528374349272,7.725,16.963,9.238000000000001,9,2012-02-29
48,12.602312500000002,5.041942550991631,5.936,23.82,17.884,9,2012-03-01
48,9.696791666666666,1.6381403306517424,7.462,14.11,6.648,9,2012-03-02
48,9.675875,1.9823929406847158,6.3260000000000005,15.097,8.770999999999999,9,2012-03-03
48,11.571708333333333,3.351655138650115,6.937,19.484,12.547,9,2012-03-04
48,9.434125,2.124503072059791,6.655,16.762,10.107,9,2012-03-05
48,8.2785,1.3959867096849525,4.979,12.265,7.2860000000000005,9,2012-03-06
48,8.1568125,1.6890170710278218,4.714,12.239,7.525,9,2012-03-07
48,8.772145833333333,1.6938176066693609,6.009,12.019,6.01,9,2012-03-08
48,8.826020833333333,1.882036091742283,5.591,13.418,7.826999999999999,9,2012-03-09
48,9.460958333333334,1.501821106698406,6.659,12.999,6.340000000000001,9,2012-03-10
48,9.411958333333333,2.0318613828403786,6.478,14.101,7.623000000000001,9,2012-03-11
48,9.207125,1.85705786095538,6.02,13.67,7.65,9,2012-03-12
48,9.508625,2.3961649201313513,5.925,17.196,11.271,9,2012-03-13
48,9.235958333333334,2.16712435168676,6.396,14.412,8.016000000000002,9,2012-03-14
48,9.99625,1.9427872114403504,7.084,14.72,7.636000000000001,9,2012-03-15
48,10.793333333333335,3.180636456670824,6.95,17.753999999999998,10.803999999999998,9,2012-03-16
48,11.689520833333333,2.6485546840589023,6.3870000000000005,16.753999999999998,10.366999999999997,9,2012-03-17
48,10.297770833333333,2.1856194432289815,6.621,15.726,9.105,9,2012-03-18
48,9.352958333333333,2.075941836580507,6.991,15.54,8.549,9,2012-03-19
48,9.6920625,2.084648288170533,6.008,16.254,10.246000000000002,9,2012-03-20
48,9.7458125,1.9366461869576095,7.224,14.736,7.5120000000000005,9,2012-03-21
48,9.600833333333332,2.0501192734719105,6.545,14.924,8.379,9,2012-03-22
48,10.039333333333333,2.0845803019939027,6.784,14.669,7.885000000000001,9,2012-03-23
48,9.501375,1.8705835205750119,6.751,15.174,8.422999999999998,9,2012-03-24
48,8.926854166666667,1.7777648887174982,6.23,12.93,6.699999999999999,9,2012-03-25
48,8.921125,1.8242110229858217,6.265,14.037,7.772000000000001,9,2012-03-26
48,8.401375,1.4931632511821507,5.8,11.324,5.524,9,2012-03-27
48,8.986749999999999,2.145245743002964,6.481,15.406,8.925,9,2012-03-28
48,8.491833333333334,1.7211852340550329,4.953,12.296,7.342999999999999,9,2012-03-29
48,8.382208333333333,1.3507850035762632,6.031,12.572,6.5409999999999995,9,2012-03-30
48,9.112895833333333,2.0265408872366346,6.167,13.824,7.657,9,2012-03-31
50,9.83888,2.5429679160462917,6.688,16.48,9.792000000000002,9,2012-04-01
48,9.015604166666668,2.492973101045309,6.216,18.399,12.183,9,2012-04-02
48,9.284104166666667,2.407281429857228,6.446,16.517,10.071,9,2012-04-03
48,9.075395833333333,2.41802287566026,6.244,16.634999999999998,10.390999999999998,9,2012-04-04
48,9.4471875,2.029034469640513,6.435,13.758,7.3229999999999995,9,2012-04-05
48,9.7104375,2.0483689505830647,6.199,15.237,9.038,9,2012-04-06
48,8.632104166666666,1.4070397057650108,5.734,12.191,6.457000000000001,9,2012-04-07
48,9.572416666666667,1.9838585424147712,6.049,14.592,8.543,9,2012-04-08
48,10.141499999999999,2.9988017323236353,6.368,19.162,12.793999999999999,9,2012-04-09
48,8.981208333333333,2.104265343659117,6.196,14.216,8.02,9,2012-04-10
48,9.734583333333333,3.320223267507668,6.069,19.934,13.865000000000002,9,2012-04-11
48,9.84275,2.90200121339623,6.682,18.594,11.912,9,2012-04-12
48,9.021375,1.7593955638229848,5.682,14.412,8.73,9,2012-04-13
48,9.091958333333332,1.8167691800407948,5.49,13.335,7.845000000000001,9,2012-04-14
48,9.942541666666667,2.634176224402171,5.673,15.438,9.765,9,2012-04-15
48,9.656354166666667,2.723791143066241,6.246,17.89,11.644,9,2012-04-16
48,9.9610625,3.146315294464439,6.004,18.969,12.965000000000002,9,2012-04-17
48,10.279208333333333,3.3353289668900556,6.286,22.627,16.341,9,2012-04-18
48,9.4326875,2.393685817705193,6.111,14.435,8.324000000000002,9,2012-04-19
48,9.984895833333333,2.8070837539489983,6.188,19.266,13.078,9,2012-04-20
48,9.109354166666668,1.833192094374151,6.234,14.351,8.117,9,2012-04-21
48,9.456145833333332,2.2671124007985592,5.787,14.797,9.010000000000002,9,2012-04-22
48,9.9551875,2.994534558059883,6.209,19.847,13.638000000000002,9,2012-04-23
48,8.8074375,2.9633069717423117,5.238,17.953,12.715,9,2012-04-24
48,8.961791666666667,1.791238962144232,5.983,13.304,7.321000000000001,9,2012-04-25
48,8.396916666666668,2.290350022802269,5.043,13.773,8.73,9,2012-04-26
48,8.824875,1.9210369055677174,5.677,12.852,7.175000000000001,9,2012-04-27
48,9.488083333333334,2.540490326549342,6.27,17.352,11.082,9,2012-04-28
48,10.322854166666668,2.173225938157407,6.932,14.751,7.818999999999999,9,2012-04-29
48,9.227291666666668,2.357287504995025,5.547,15.317,9.77,9,2012-04-30
48,9.1799375,2.541493022466259,6.023,16.116,10.093,9,2012-05-01
48,8.200000000000001,2.1707633033449167,4.9190000000000005,13.228,8.309,9,2012-05-02
48,8.482770833333333,1.8817799432653877,5.721,13.492,7.771000000000001,9,2012-05-03
48,8.343229166666667,2.693310517209245,5.163,14.604,9.440999999999999,9,2012-05-04
48,10.112895833333333,2.590445786326585,6.272,16.004,9.732000000000001,9,2012-05-05
48,9.834999999999999,3.3127868129544797,5.809,19.537,13.727999999999998,9,2012-05-06
48,10.272145833333333,3.3257539154212403,6.002,18.443,12.441000000000003,9,2012-05-07
48,9.195187500000001,3.0049800838809686,5.011,17.285,12.274000000000001,9,2012-05-08
48,8.570270833333334,2.3638382395927584,5.513,16.354,10.841,9,2012-05-09
48,8.642291666666667,2.516962015100941,5.35,15.386,10.036,9,2012-05-10
48,9.035895833333333,2.2344846446588784,5.596,13.514,7.917999999999999,9,2012-05-11
48,9.4865625,2.580303428522444,5.981,17.587,11.606,9,2012-05-12
48,10.454645833333332,2.9710746998177546,6.2860000000000005,18.446,12.16,9,2012-05-13
48,11.1958125,3.6345439741824515,6.731,21.424,14.693,9,2012-05-14
48,10.750104166666667,3.331471346018749,5.73,16.5,10.77,9,2012-05-15
48,10.158354166666667,3.0899635162039742,5.555,16.684,11.129000000000001,9,2012-05-16
48,10.0171875,2.961411880471521,4.649,17.614,12.965,9,2012-05-17
48,10.503395833333334,2.9283022075437635,5.432,15.875,10.443,9,2012-05-18
48,10.502416666666667,2.871050625648295,6.548,18.322,11.774,9,2012-05-19
48,11.875541666666665,3.2734003464309374,7.235,20.346,13.111,9,2012-05-20
48,10.040145833333332,3.4565740324937244,5.635,17.622999999999998,11.987999999999998,9,2012-05-21
48,10.1859375,3.5338429651575645,5.434,17.476,12.041999999999998,9,2012-05-22
48,10.901541666666667,3.877005007478606,4.899,19.273,14.373999999999999,9,2012-05-23
48,11.492833333333332,4.652029473998457,4.855,22.338,17.483,9,2012-05-24
48,11.9378125,5.210544646895103,6.049,24.561,18.512,9,2012-05-25
48,11.3079375,3.479990360748756,6.906000000000001,18.606,11.700000000000001,9,2012-05-26
48,11.465145833333333,3.6840743633171082,6.963,20.059,13.096,9,2012-05-27
48,10.6835625,3.785542058525002,5.493,21.033,15.540000000000001,9,2012-05-28
48,10.872979166666667,3.8247767421401617,5.871,21.471,15.6,9,2012-05-29
48,10.485895833333332,3.084425221392998,6.303,18.889,12.585999999999999,9,2012-05-30
48,10.476104166666667,3.8172072070112817,5.746,20.802,15.056,9,2012-05-31
48,12.203562499999999,4.774739738507089,7.159,25.467,18.308,9,2012-06-01
48,12.192979166666667,3.2401302081111165,8.47,23.071,14.601,9,2012-06-02
48,14.102520833333335,4.810927287047569,8.762,27.249,18.487,9,2012-06-03
48,11.702604166666667,3.458588801745119,7.09,18.958,11.867999999999999,9,2012-06-04
48,12.068916666666667,4.625793465384849,6.511,21.406,14.895,9,2012-06-05
48,13.050541666666668,4.381404491413215,8.311,23.063,14.751999999999999,9,2012-06-06
48,13.052020833333332,4.809508669069493,7.57,24.353,16.783,9,2012-06-07
48,12.753416666666666,5.7524102213428705,4.567,28.471,23.904,9,2012-06-08
48,14.056062500000001,4.396577036093933,7.43,20.892,13.462,9,2012-06-09
48,12.944249999999998,2.873112364592528,8.318,19.705,11.386999999999999,9,2012-06-10
48,15.526541666666667,5.233653135923617,7.773,29.492,21.719,9,2012-06-11
48,11.823416666666667,4.376244887121461,6.071000000000001,22.107,16.035999999999998,9,2012-06-12
48,11.8893125,3.634116610479613,6.851,20.593,13.742,9,2012-06-13
48,11.833541666666667,4.595450983625852,5.291,23.631,18.34,9,2012-06-14
48,11.186250000000001,3.970943971057334,5.759,20.971,15.212,9,2012-06-15
48,14.269083333333333,4.512609693761133,7.891,26.54,18.649,9,2012-06-16
48,12.5501875,3.9217952286114537,7.783,20.538,12.754999999999999,9,2012-06-17
48,11.623041666666666,4.155802265064118,6.363,21.882,15.519000000000002,9,2012-06-18
48,11.346854166666667,4.387694814682395,4.602,22.465,17.863,9,2012-06-19
48,10.403333333333334,4.097156306686192,4.855,22.26,17.405,9,2012-06-20
48,10.897645833333334,4.182951495334687,5.076,21.909,16.833,9,2012-06-21
48,12.220354166666667,4.44264986811031,7.463,24.275,16.811999999999998,9,2012-06-22
48,12.161645833333333,4.30737773558386,5.678,21.945,16.267,9,2012-06-23
48,13.748,4.3964630658475565,7.75,24.914,17.164,9,2012-06-24
48,12.6238125,5.654101627970167,5.231,24.38,19.149,9,2012-06-25
48,13.648291666666665,5.258000606809177,7.424,26.514,19.09,9,2012-06-26
48,12.678937499999998,4.898821666422946,7.054,28.74,21.686,9,2012-06-27
48,11.258333333333333,3.261100553907381,6.73,17.538,10.808,9,2012-06-28
48,11.272625,3.454253601212476,7.101,18.69,11.589000000000002,9,2012-06-29
48,11.0696875,3.393510277964241,5.984,18.519,12.534999999999998,9,2012-06-30
48,12.482666666666667,4.000033336740516,6.73,22.501,15.771,9,2012-07-01
48,11.754104166666666,3.9707159718801304,5.405,19.203,13.797999999999998,9,2012-07-02
48,12.522187500000001,5.1434525314052575,6.0520000000000005,25.283,19.231,9,2012-07-03
48,13.7581875,5.457711299040123,6.561,27.374,20.813,9,2012-07-04
48,13.482125000000002,5.386292976305294,6.37,28.91,22.54,9,2012-07-05
48,14.772770833333333,4.809824459306596,8.621,24.17,15.549000000000001,9,2012-07-06
48,14.064437499999999,3.4772430624216604,8.283999999999999,22.979,14.695,9,2012-07-07
48,12.588083333333335,4.0935525633186245,6.522,20.785,14.263,9,2012-07-08
48,11.699895833333334,4.432175971233799,5.439,19.961,14.521999999999998,9,2012-07-09
48,10.196020833333334,3.311183650867089,5.713,17.453,11.739999999999998,9,2012-07-10
48,9.9049375,3.2545162755008614,5.196,17.862000000000002,12.666000000000002,9,2012-07-11
48,10.681395833333333,2.8306957248688494,6.458,18.072,11.613999999999999,9,2012-07-12
48,12.430020833333332,3.683883851806309,6.574,20.703,14.129,9,2012-07-13
48,11.006333333333332,3.69571886499474,6.675,22.087,15.411999999999999,9,2012-07-14
48,12.317416666666666,5.564901371049046,5.684,27.87,22.186,9,2012-07-15
48,12.366708333333333,4.85263680442641,6.253,22.51,16.257,9,2012-07-16
48,11.373729166666665,4.454504121408111,5.109,19.819,14.709999999999999,9,2012-07-17
48,11.359354166666668,4.4260697732700285,6.518,19.882,13.364,9,2012-07-18
48,12.458666666666666,5.19680609496376,5.336,26.376,21.04,9,2012-07-19
48,11.637062499999999,3.543022170745424,6.641,19.655,13.014000000000001,9,2012-07-20
48,13.366833333333332,4.773062460122112,6.591,27.342,20.750999999999998,9,2012-07-21
48,13.3686875,5.112876565359893,6.429,25.664,19.235,9,2012-07-22
48,11.748229166666667,4.843613765368517,6.294,26.913,20.619,9,2012-07-23
48,12.251208333333333,4.2139631215420374,7.304,21.898,14.594,9,2012-07-24
48,10.953833333333334,4.25077864873806,5.529,19.772,14.242999999999999,9,2012-07-25
48,10.446958333333333,3.7735389786987588,5.859999999999999,20.11,14.25,9,2012-07-26
48,11.622291666666667,4.945040653225892,5.4670000000000005,25.833,20.366,9,2012-07-27
48,11.457291666666668,3.568952799258257,6.522,21.306,14.784,9,2012-07-28
48,11.872354166666668,4.584435492706904,7.207,24.125,16.918,9,2012-07-29
48,11.298416666666666,4.854355933058751,5.364,25.596,20.232,9,2012-07-30
48,12.561875,6.398610416382474,5.524,31.613,26.089,9,2012-07-31
48,13.013687500000001,6.902819760427387,6.085,28.835,22.75,9,2012-08-01
48,11.979083333333334,5.482997564360224,5.964,25.882,19.918,9,2012-08-02
48,13.263083333333334,5.422195597660675,6.955,24.875,17.92,9,2012-08-03
48,11.899625,4.163968440746389,6.949,21.765,14.816,9,2012-08-04
48,10.847604166666668,2.873653295983039,6.976,19.741,12.765,9,2012-08-05
48,10.588729166666667,3.7709894843457334,5.685,18.53,12.845000000000002,9,2012-08-06
48,10.980583333333334,4.5856539329639565,5.345,20.556,15.211000000000002,9,2012-08-07
48,10.973333333333334,4.190820070731768,5.05,18.694,13.643999999999998,9,2012-08-08
48,11.253458333333333,3.4640801361568303,6.582,19.635,13.053,9,2012-08-09
48,15.656291666666666,5.596502908668734,7.005,28.059,21.054000000000002,9,2012-08-10
48,15.019666666666666,4.572223893613844,7.694,25.411,17.717000000000002,9,2012-08-11
48,14.469291666666665,4.730964280091696,8.473,24.342,15.868999999999998,9,2012-08-12
48,11.149875,4.055789256689855,5.253,20.256,15.003,9,2012-08-13
48,10.244645833333333,4.394875354607393,4.425,21.419,16.994,9,2012-08-14
48,10.124208333333334,3.32932674146267,5.643,18.042,12.399000000000001,9,2012-08-15
48,10.179666666666668,3.2489144395414598,6.016,19.744,13.728,9,2012-08-16
48,10.859604166666665,4.550101975661473,5.116,21.344,16.228,9,2012-08-17
48,11.523854166666666,3.741858077465948,6.3260000000000005,17.985,11.658999999999999,9,2012-08-18
48,10.274645833333333,3.47597907523501,6.103,19.3,13.197000000000001,9,2012-08-19
48,11.123875,3.556000290937689,6.922000000000001,20.03,13.108,9,2012-08-20
48,9.885479166666666,3.3571914236271794,5.641,18.865,13.223999999999998,9,2012-08-21
48,9.559354166666667,2.1680839711458866,6.3580000000000005,15.944,9.586,9,2012-08-22
48,8.484979166666667,2.1053109993091415,5.242,13.67,8.428,9,2012-08-23
48,9.127416666666667,2.2535717166909746,5.811,14.363,8.552,9,2012-08-24
48,9.47425,2.3678125869267,5.9190000000000005,15.307,9.388,9,2012-08-25
48,11.431166666666668,4.01282639466983,6.25,20.406,14.155999999999999,9,2012-08-26
48,11.268645833333332,4.371707580542127,5.4590000000000005,21.967,16.508,9,2012-08-27
48,9.9261875,3.6522307124361277,4.19,16.996000000000002,12.806000000000001,9,2012-08-28
48,9.300104166666666,2.6875033358877523,5.468,17.615,12.146999999999998,9,2012-08-29
48,8.6881875,2.220201291010881,4.777,13.682,8.905000000000001,9,2012-08-30
48,10.466979166666667,3.7195176162278187,5.714,20.621,14.906999999999998,9,2012-08-31
48,11.591479166666666,3.735784209390474,6.413,23.675,17.262,9,2012-09-01
48,11.372958333333335,2.8734955209405237,6.9910000000000005,21.75,14.759,9,2012-09-02
48,9.090041666666666,3.033525643210254,4.981,17.408,12.427000000000001,9,2012-09-03
48,8.514854166666668,3.598249408819152,3.805,18.997,15.192,9,2012-09-04
48,7.985520833333333,2.484124135980526,4.808,14.523,9.715,9,2012-09-05
48,8.1214375,2.103845768417265,4.617,12.456,7.8389999999999995,9,2012-09-06
48,8.11825,2.082449136054785,4.991,14.403,9.412,9,2012-09-07
48,8.380708333333333,1.890746345469905,5.669,12.327,6.658,9,2012-09-08
48,8.952645833333333,1.9691810317304383,5.487,14.426,8.939,9,2012-09-09
